date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:32	1473/1473	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:42:19%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/card.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/card.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	8736/8736	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:02%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/bootstrap-tabcollapse.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/bootstrap-tabcollapse.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	95992/95992	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:48:59%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/vendor/jquery-1.11.3.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/vendor/jquery-1.11.3.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	4079/4079	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:07%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/jquery.meanmenu.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/jquery.meanmenu.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/bootstrap.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/bootstrap.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	40401/40401	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:49:07%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/vendor/OwlCarousel/owl.carousel.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/vendor/OwlCarousel/owl.carousel.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:34	29774/29774	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:49:43%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/css/custom-slider/js/jquery.nivo.slider.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/css/custom-slider/js/jquery.nivo.slider.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:35	1065/1065	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:46:27%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/css/custom-slider/home.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/css/custom-slider/home.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:35	5902/5902	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:09%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/jquery.zoom.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/jquery.zoom.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:37	115713/115713	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/isotope.pkgd.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/isotope.pkgd.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:37	5360/5360	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:09%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/jquery.nav.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/jquery.nav.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:37	9034/9034	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:14%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/waypoints.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/waypoints.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:39	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/jquery.counterup.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/jquery.counterup.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:41	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:07%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/jquery.magnific-popup.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/jquery.magnific-popup.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:41	8415/8415	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:15%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/wow.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/wow.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:41	760/760	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2006:43:10%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/plugins.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/plugins.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:42	7501/7501	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20May%202017%2012:19:43%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/validator.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/validator.min.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:42	11784/11784	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20May%202017%2005:53:11%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/js/main.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/js/main.js	(from http://radiustheme.com/demo/html/gymedge/one-page/index.html)
21:08:42	1206/1206	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:42:40%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/logo-white.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/logo-white.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:47	10457/10457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:07%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:48	22193/22193	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:48	20077/20077	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:06%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/2.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:50	48511/48511	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:28%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/slides/slide3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/slides/slide3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:51	26562/26562	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:35%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:51	19897/19897	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:33%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/2.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.132.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.133.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.134.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.135.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.136.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:52	23874/23874	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:33%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:54	32946/32946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:36%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/4.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/4.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:54	28722/28722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:38%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/5.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/5.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index2.html)
21:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:12%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:09	88915/88915	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:15%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/slides/3-2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/slides/3-2.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:13	22082/22082	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:09%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/4.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/4.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:19	27096/27096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:10%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/5.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/5.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:19	144005/144005	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:48:10%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/service/1.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/service/1.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:23	17159/17159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:11%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/6.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/6.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:26	15332/15332	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:40%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle2.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:27	199488/199488	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:17%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/slides/3-3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/slides/3-3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:28	13386/13386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:38%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:29	236213/236213	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:13%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/slides/3-1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/slides/3-1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:30	13041/13041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:41%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:30	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.145.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:30	12011/12011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:42%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle4.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/trainers/circle4.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:30	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.147.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:31	12419/12419	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:48:01%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/product/product5.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/product/product5.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:31	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.149.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:31	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.14a.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:31	0/-1	---M--	301	error ('')			http://radiustheme.com/demo/html/gymedge/one-page/single-product.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-product.14b.delayed	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:32	5624/5624	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:48:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/product/product7.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/product/product7.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:32	13284/13284	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:48:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/product/product6.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/product/product6.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:53%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:33	14498/14498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:42%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/news/1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/news/1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:33	92001/92001	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:42:57%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/why-choose.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/why-choose.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:54%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:34	27934/27934	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:43%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/news/2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/news/2.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:35	12460/12460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:44%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/news/3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/news/3.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:55%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index3.html)
21:09:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:10:56%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:39	54584/54584	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:48:18%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/slides/4-1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/slides/4-1.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:41	15295/15295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:14%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/8.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/8.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:41	11357/11357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:14%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/9.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/9.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:41	13029/13029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:04%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/10.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/10.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:42	49185/49185	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:42:56%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/what-do.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/what-do.png	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:42	13806/13806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:47:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/img/feature/11.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/img/feature/11.jpg	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:02%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:03%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/single-news.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/single-news.html	(from http://radiustheme.com/demo/html/gymedge/one-page/index4.html)
21:09:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:06%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/about.html)
21:09:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:07%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
21:09:55	99613/99613	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:40:24%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/about-right-img.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/about-right-img.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/about.html)
21:09:55	45344/45344	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:40%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/yoga.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/yoga.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
21:09:56	46099/46099	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:40%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/running.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/running.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
21:09:57	57672/57672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:34%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/building.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/building.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
